alg,WH,Distributed,threads,tput_1,tput_2,tput_3
AriaFB-2,4,70,8,14168.0,14173.3,14155.2
AriaFB-4,4,70,8,11232.9,11199.8,11215.1
AriaFB-6,4,70,8,-1.0,-1.0,-1.0
AriaFB-1,4,80,8,14359.6,14362.0,14344.4
AriaFB-2,4,80,8,14015.5,14001.3,14004.5
AriaFB-4,4,80,8,10737.5,10727.6,10733.2
AriaFB-6,4,80,8,-1.0,-1.0,-1.0
AriaFB-1,4,90,8,14344.4,14362.2,14332.9
AriaFB-2,4,90,8,13860.5,13865.1,13869.7
AriaFB-4,4,90,8,10333.9,10356.4,10338.7
AriaFB-6,4,90,8,-1.0,-1.0,-1.0
AriaFB-1,4,100,8,14341.2,14352.3,14361.4
AriaFB-2,4,100,8,13733.8,13714.8,13714.8
AriaFB-4,4,100,8,9936.1,9917.1,9938.9
AriaFB-6,4,100,8,-1.0,-1.0,-1.0
AriaFB-1,8,0,8,17393.8,17410.5,17391.4
AriaFB-2,8,0,8,19491.1,19480.7,19500.5
AriaFB-4,8,0,8,19796.0,19805.9,19799.2
AriaFB-6,8,0,8,-1.0,-1.0,-1.0
AriaFB-1,8,10,8,17402.6,17466.2,17455.1
AriaFB-2,8,10,8,18450.6,18451.4,18461.8
AriaFB-4,8,10,8,17279.8,17242.8,17266.2
AriaFB-6,8,10,8,-1.0,-1.0,-1.0
AriaFB-1,8,20,8,17399.0,17401.9,17416.3
AriaFB-2,8,20,8,17864.1,17879.5,17846.4
AriaFB-4,8,20,8,15717.9,15719.2,15716.6
AriaFB-6,8,20,8,-1.0,-1.0,-1.0
AriaFB-1,8,30,8,17344.6,17338.3,17345.8
AriaFB-2,8,30,8,17369.5,17373.1,17383.0
AriaFB-4,8,30,8,14665.8,14659.9,14683.4
AriaFB-6,8,30,8,-1.0,-1.0,-1.0
AriaFB-1,8,40,8,17356.3,17354.2,17359.3
AriaFB-2,8,40,8,16938.9,16935.4,16938.1
AriaFB-4,8,40,8,13775.8,13755.1,13746.8
AriaFB-6,8,40,8,-1.0,-1.0,-1.0
AriaFB-1,8,50,8,17464.1,17429.0,17459.9
AriaFB-2,8,50,8,16736.0,16731.9,16733.9
AriaFB-4,8,50,8,13075.1,13093.8,13087.2
AriaFB-6,8,50,8,-1.0,-1.0,-1.0
AriaFB-1,8,60,8,17418.0,17406.0,17475.2
AriaFB-2,8,60,8,16420.9,16384.6,16401.0
AriaFB-4,8,60,8,12498.4,12494.7,12477.2
AriaFB-6,8,60,8,-1.0,-1.0,-1.0
AriaFB-1,8,70,8,17368.7,17389.6,17360.1
AriaFB-2,8,70,8,16096.5,16114.3,16110.1
AriaFB-4,8,70,8,11925.2,11924.6,11923.6
AriaFB-6,8,70,8,-1.0,-1.0,-1.0
AriaFB-1,8,80,8,17447.4,17433.7,17429.5
AriaFB-2,8,80,8,15968.7,15970.7,15981.4
AriaFB-4,8,80,8,11474.0,11467.4,11456.9
AriaFB-6,8,80,8,-1.0,-1.0,-1.0
AriaFB-1,8,90,8,17378.4,17389.9,17388.5
AriaFB-2,8,90,8,15687.2,15683.1,15675.2
AriaFB-4,8,90,8,10954.4,10945.6,10950.2
AriaFB-6,8,90,8,-1.0,-1.0,-1.0
AriaFB-1,8,100,8,17415.7,17424.3,17416.0
AriaFB-2,8,100,8,15541.7,15548.2,15537.2
AriaFB-4,8,100,8,10626.6,10632.9,10641.2
AriaFB-6,8,100,8,-1.0,-1.0,-1.0
AriaFB-1,16,0,8,20321.8,20306.9,20387.8
AriaFB-2,16,0,8,21306.0,21339.7,21314.6
AriaFB-4,16,0,8,20129.0,20110.9,20097.6
AriaFB-6,16,0,8,-1.0,-1.0,-1.0
AriaFB-1,16,10,8,20252.9,20302.5,20251.1
AriaFB-2,16,10,8,20242.9,20275.7,20266.4
AriaFB-4,16,10,8,17714.4,17714.4,17673.8
AriaFB-6,16,10,8,-1.0,-1.0,-1.0
AriaFB-1,16,20,8,20451.2,20352.0,20324.2
AriaFB-2,16,20,8,19644.7,19653.6,19705.2
AriaFB-4,16,20,8,16253.2,16245.1,16246.9
AriaFB-6,16,20,8,-1.0,-1.0,-1.0
AriaFB-1,16,30,8,20349.9,20349.9,20330.7
AriaFB-2,16,30,8,19223.0,19207.6,19219.4
AriaFB-4,16,30,8,15202.8,15207.2,15214.9
AriaFB-6,16,30,8,-1.0,-1.0,-1.0
AriaFB-1,16,40,8,20305.3,20308.4,20281.7
AriaFB-2,16,40,8,18822.3,18827.1,18825.2
AriaFB-4,16,40,8,14367.1,14376.3,14351.3
AriaFB-6,16,40,8,-1.0,-1.0,-1.0
AriaFB-1,16,50,8,20298.4,20296.0,20298.4
AriaFB-2,16,50,8,18470.4,18442.9,18431.1
AriaFB-4,16,50,8,13689.5,13687.2,13688.9
AriaFB-6,16,50,8,-1.0,-1.0,-1.0
AriaFB-1,16,60,8,20249.6,20299.5,20249.6
AriaFB-2,16,60,8,18041.5,18062.7,18038.6
AriaFB-4,16,60,8,13033.5,13020.0,13018.7
AriaFB-6,16,60,8,-1.0,-1.0,-1.0
AriaFB-1,16,70,8,20300.5,20283.7,20250.7
AriaFB-2,16,70,8,17797.9,17791.8,17887.0
AriaFB-4,16,70,8,12506.6,12513.1,12500.7
AriaFB-6,16,70,8,-1.0,-1.0,-1.0
AriaFB-1,16,80,8,20300.6,20290.1,20305.7
AriaFB-2,16,80,8,17464.0,17464.0,17451.1
AriaFB-4,16,80,8,12045.2,12046.3,12048.9
AriaFB-6,16,80,8,-1.0,-1.0,-1.0
AriaFB-1,16,90,8,20251.1,20270.9,20285.5
AriaFB-2,16,90,8,17195.1,17193.0,17188.5
AriaFB-4,16,90,8,11548.4,11543.7,11559.4
AriaFB-6,16,90,8,-1.0,-1.0,-1.0
AriaFB-1,16,100,8,20265.0,20260.2,20280.0
AriaFB-2,16,100,8,16963.7,16963.7,16938.6
AriaFB-4,16,100,8,11224.7,11215.6,11220.6
AriaFB-6,16,100,8,-1.0,-1.0,-1.0
AriaFB-1,32,0,8,22853.1,22865.1,22883.4
AriaFB-2,32,0,8,22932.7,22928.2,22883.4
AriaFB-4,32,0,8,20693.7,20743.1,20718.0
AriaFB-6,32,0,8,-1.0,-1.0,-1.0
AriaFB-1,32,10,8,22872.1,22861.8,22858.5
AriaFB-2,32,10,8,22021.5,21996.0,21987.5
AriaFB-4,32,10,8,18528.9,18511.0,18532.6
AriaFB-6,32,10,8,-1.0,-1.0,-1.0
AriaFB-1,32,20,8,22855.6,22839.6,22872.5
AriaFB-2,32,20,8,21371.6,21347.9,21348.6
AriaFB-4,32,20,8,17096.8,17090.8,17091.5
AriaFB-6,32,20,8,-1.0,-1.0,-1.0
AriaFB-1,32,30,8,22744.8,22785.8,22707.9
AriaFB-2,32,30,8,20831.3,20831.1,20832.8
AriaFB-4,32,30,8,16066.6,16072.3,16026.3
AriaFB-6,32,30,8,-1.0,-1.0,-1.0
AriaFB-1,32,40,8,22841.1,22802.9,22841.1
AriaFB-2,32,40,8,20422.3,20473.9,20454.1
AriaFB-4,32,40,8,15236.0,15219.9,15236.1
AriaFB-6,32,40,8,-1.0,-1.0,-1.0
AriaFB-1,32,50,8,22837.6,22885.1,22885.1
AriaFB-2,32,50,8,20051.6,20039.3,20049.3
AriaFB-4,32,50,8,14554.2,14529.9,14518.8
AriaFB-6,32,50,8,-1.0,-1.0,-1.0
AriaFB-1,32,60,8,22787.5,22819.7,22790.9
AriaFB-2,32,60,8,19585.9,19615.9,19642.5
AriaFB-4,32,60,8,13857.7,13876.3,13877.9
AriaFB-6,32,60,8,-1.0,-1.0,-1.0
AriaFB-1,32,70,8,22920.5,22914.6,22895.3
AriaFB-2,32,70,8,19422.2,19415.1,19413.5
AriaFB-4,32,70,8,13369.3,13382.8,13375.2
AriaFB-6,32,70,8,-1.0,-1.0,-1.0
AriaFB-1,32,80,8,22853.9,22859.0,22860.7
AriaFB-2,32,80,8,19058.3,19107.4,19107.8
AriaFB-4,32,80,8,12854.5,12853.4,12854.2
AriaFB-6,32,80,8,-1.0,-1.0,-1.0
AriaFB-1,32,90,8,22861.3,22837.3,22837.3
AriaFB-2,32,90,8,18758.6,18782.2,18765.4
AriaFB-4,32,90,8,12415.6,12423.1,12417.6
AriaFB-6,32,90,8,-1.0,-1.0,-1.0
AriaFB-1,32,100,8,22860.5,22851.2,22856.7
AriaFB-2,32,100,8,18425.1,18453.9,18453.9
AriaFB-4,32,100,8,12021.2,11947.7,11987.1
AriaFB-6,32,100,8,-1.0,-1.0,-1.0
AriaFB-1,64,0,8,25273.0,25264.0,25223.0
AriaFB-2,64,0,8,24703.5,24725.5,24675.8
AriaFB-4,64,0,8,21936.8,21953.8,21998.5
AriaFB-6,64,0,8,-1.0,-1.0,-1.0
AriaFB-1,64,10,8,25353.5,25329.5,25433.3
AriaFB-2,64,10,8,23954.2,23985.5,23950.6
AriaFB-4,64,10,8,19984.0,20001.5,20029.0
AriaFB-6,64,10,8,-1.0,-1.0,-1.0
AriaFB-1,64,20,8,25175.3,25222.4,25225.3
AriaFB-2,64,20,8,23285.9,23283.9,23285.9
AriaFB-4,64,20,8,18611.5,18609.4,18611.5
AriaFB-6,64,20,8,-1.0,-1.0,-1.0
AriaFB-1,64,30,8,25251.5,25248.9,25274.4
AriaFB-2,64,30,8,22737.3,22737.3,22737.3
AriaFB-4,64,30,8,17468.1,17468.1,17561.8
AriaFB-6,64,30,8,-1.0,-1.0,-1.0
AriaFB-1,64,40,8,25228.2,25222.1,25278.1
AriaFB-2,64,40,8,22443.5,22400.4,22435.5
AriaFB-4,64,40,8,16670.6,16717.1,16707.0
AriaFB-6,64,40,8,-1.0,-1.0,-1.0
AriaFB-1,64,50,8,25226.1,25325.4,25193.7
AriaFB-2,64,50,8,21999.8,21960.4,21995.1
AriaFB-4,64,50,8,15963.0,15963.7,15972.0
AriaFB-6,64,50,8,-1.0,-1.0,-1.0
AriaFB-1,64,60,8,25273.1,25273.1,25296.9
AriaFB-2,64,60,8,21691.5,21691.5,21691.5
AriaFB-4,64,60,8,15342.6,15356.4,15363.8
AriaFB-6,64,60,8,-1.0,-1.0,-1.0
AriaFB-1,64,70,8,25254.2,25328.7,25302.6
AriaFB-2,64,70,8,21383.4,21327.4,21346.7
AriaFB-4,64,70,8,14831.1,14798.8,14831.1
AriaFB-6,64,70,8,-1.0,-1.0,-1.0
AriaFB-1,64,80,8,25276.1,25276.1,25369.9
AriaFB-2,64,80,8,20997.2,21000.0,20965.1
AriaFB-4,64,80,8,14255.3,14248.8,14254.3
AriaFB-6,64,80,8,-1.0,-1.0,-1.0
AriaFB-1,64,90,8,25272.3,25321.8,25325.8
AriaFB-2,64,90,8,20722.7,20695.3,20695.3
AriaFB-4,64,90,8,13735.3,13707.6,13740.5
AriaFB-6,64,90,8,-1.0,-1.0,-1.0
AriaFB-1,64,100,8,25270.0,25261.2,25191.5
AriaFB-2,64,100,8,20396.3,20382.6,20396.3
AriaFB-4,64,100,8,13389.1,13380.0,13388.1
AriaFB-6,64,100,8,-1.0,-1.0,-1.0
AriaFB-1,128,0,8,27959.4,27959.4,27959.4
AriaFB-2,128,0,8,27207.0,27163.3,27146.1
AriaFB-4,128,0,8,24229.9,24229.7,24279.3
AriaFB-6,128,0,8,-1.0,-1.0,-1.0
AriaFB-1,128,10,8,28064.5,28007.4,28014.7
AriaFB-2,128,10,8,26622.4,26572.3,26572.4
AriaFB-4,128,10,8,22592.5,22599.0,22642.3
AriaFB-6,128,10,8,-1.0,-1.0,-1.0
AriaFB-1,128,20,8,28060.2,28043.6,28019.0
AriaFB-2,128,20,8,26070.6,26062.5,26072.6
AriaFB-4,128,20,8,21333.1,21310.0,21299.9
AriaFB-6,128,20,8,-1.0,-1.0,-1.0
AriaFB-1,128,30,8,27960.3,27957.2,27957.2
AriaFB-2,128,30,8,25513.4,25523.0,25513.8
AriaFB-4,128,30,8,20239.3,20209.7,20216.9
AriaFB-6,128,30,8,-1.0,-1.0,-1.0
AriaFB-1,128,40,8,27951.1,27957.4,28011.1
AriaFB-2,128,40,8,25146.1,25178.8,25143.6
AriaFB-4,128,40,8,19500.8,19544.3,19507.2
AriaFB-6,128,40,8,-1.0,-1.0,-1.0
AriaFB-1,128,50,8,27914.3,27932.4,27925.8
AriaFB-2,128,50,8,24773.9,24828.3,24792.5
AriaFB-4,128,50,8,18740.5,18773.1,18744.5
AriaFB-6,128,50,8,-1.0,-1.0,-1.0
AriaFB-1,128,60,8,28006.3,28006.3,27974.2
AriaFB-2,128,60,8,24488.9,24521.4,24473.5
AriaFB-4,128,60,8,18108.8,18111.0,18114.7
AriaFB-6,128,60,8,-1.0,-1.0,-1.0
AriaFB-1,128,70,8,28013.1,27963.3,27963.1
AriaFB-2,128,70,8,24171.1,24185.2,24176.3
AriaFB-4,128,70,8,17610.3,17574.2,17614.5
AriaFB-6,128,70,8,-1.0,-1.0,-1.0
AriaFB-1,128,80,8,27975.7,27961.6,27955.7
AriaFB-2,128,80,8,23784.9,23735.7,23773.5
AriaFB-4,128,80,8,16922.0,16918.4,16918.8
AriaFB-6,128,80,8,-1.0,-1.0,-1.0
AriaFB-1,128,90,8,28053.1,28007.1,27957.3
AriaFB-2,128,90,8,23585.5,23586.7,23585.0
AriaFB-4,128,90,8,16313.6,16315.2,16315.5
AriaFB-6,128,90,8,-1.0,-1.0,-1.0
AriaFB-1,128,100,8,28053.5,28053.8,28103.4
AriaFB-2,128,100,8,23280.1,23228.8,23226.2
AriaFB-4,128,100,8,15925.0,15927.7,15959.5
AriaFB-6,128,100,8,-1.0,-1.0,-1.0
AriaFB-1,256,0,8,30797.2,30897.0,30847.0
AriaFB-2,256,0,8,30056.1,30192.3,30100.3
AriaFB-4,256,0,8,27413.0,27412.9,27412.9
AriaFB-6,256,0,8,-1.0,-1.0,-1.0
AriaFB-1,256,10,8,30938.4,31047.5,30997.7
AriaFB-2,256,10,8,29750.1,29706.4,29756.0
AriaFB-4,256,10,8,26176.4,26226.1,26226.0
AriaFB-6,256,10,8,-1.0,-1.0,-1.0
AriaFB-1,256,20,8,30841.0,30890.4,30834.8
AriaFB-2,256,20,8,29260.5,29252.8,29351.0
AriaFB-4,256,20,8,25127.0,25146.4,25077.7
AriaFB-6,256,20,8,-1.0,-1.0,-1.0
AriaFB-1,256,30,8,30896.4,30896.4,30905.9
AriaFB-2,256,30,8,28810.1,28855.7,28860.9
AriaFB-4,256,30,8,24181.4,24173.9,24131.6
AriaFB-6,256,30,8,-1.0,-1.0,-1.0
AriaFB-1,256,40,8,30849.4,30899.6,30940.6
AriaFB-2,256,40,8,28560.0,28560.0,28510.2
AriaFB-4,256,40,8,23386.6,23386.8,23336.9
AriaFB-6,256,40,8,-1.0,-1.0,-1.0
AriaFB-1,256,50,8,30899.7,30856.3,30850.1
AriaFB-2,256,50,8,28265.4,28272.0,28305.7
AriaFB-4,256,50,8,22731.7,22687.2,22732.4
AriaFB-6,256,50,8,-1.0,-1.0,-1.0
AriaFB-1,256,60,8,30840.9,30839.8,30790.0
AriaFB-2,256,60,8,27951.9,27997.9,27910.6
AriaFB-4,256,60,8,22139.0,22183.5,22147.4
AriaFB-6,256,60,8,-1.0,-1.0,-1.0
AriaFB-1,256,70,8,30848.9,30853.5,30806.2
AriaFB-2,256,70,8,27666.6,27666.6,27669.1
AriaFB-4,256,70,8,21648.3,21554.7,21598.9
AriaFB-6,256,70,8,-1.0,-1.0,-1.0
AriaFB-1,256,80,8,30943.1,30939.3,30899.6
AriaFB-2,256,80,8,27409.4,27450.4,27365.6
AriaFB-4,256,80,8,20955.6,20952.3,20996.5
AriaFB-6,256,80,8,-1.0,-1.0,-1.0
AriaFB-1,256,90,8,30944.7,30944.3,30851.8
AriaFB-2,256,90,8,27262.8,27167.2,27260.1
AriaFB-4,256,90,8,20506.0,20551.4,20551.4
AriaFB-6,256,90,8,-1.0,-1.0,-1.0
AriaFB-1,256,100,8,30791.3,30840.9,30883.4
AriaFB-2,256,100,8,26953.2,26960.1,26910.3
AriaFB-4,256,100,8,20045.5,20049.0,20089.3
AriaFB-6,256,100,8,-1.0,-1.0,-1.0
AriaFB-1,512,0,8,33281.9,33335.0,33282.4
AriaFB-2,512,0,8,32692.5,32736.5,32786.2
AriaFB-4,512,0,8,30797.2,30797.2,30796.9
AriaFB-6,512,0,8,-1.0,-1.0,-1.0
AriaFB-1,512,10,8,33440.8,33438.0,33483.8
AriaFB-2,512,10,8,32588.7,32538.9,32539.0
AriaFB-4,512,10,8,30005.1,30050.4,29905.4
AriaFB-6,512,10,8,-1.0,-1.0,-1.0
AriaFB-1,512,20,8,33334.5,33378.0,33369.1
AriaFB-2,512,20,8,32234.3,32233.8,32234.3
AriaFB-4,512,20,8,29155.0,29152.1,29155.0
AriaFB-6,512,20,8,-1.0,-1.0,-1.0
AriaFB-1,512,30,8,33431.4,33481.2,33381.0
AriaFB-2,512,30,8,31939.8,31942.7,31990.1
AriaFB-4,512,30,8,28408.6,28408.8,28408.8
AriaFB-6,512,30,8,-1.0,-1.0,-1.0
AriaFB-1,512,40,8,33433.2,33333.5,33383.3
AriaFB-2,512,40,8,31793.1,31794.4,31745.9
AriaFB-4,512,40,8,27964.0,27914.0,27912.0
AriaFB-6,512,40,8,-1.0,-1.0,-1.0
AriaFB-1,512,50,8,33285.1,33278.3,33285.1
AriaFB-2,512,50,8,31395.9,31396.1,31445.8
AriaFB-4,512,50,8,27165.4,27165.4,27069.9
AriaFB-6,512,50,8,-1.0,-1.0,-1.0
AriaFB-1,512,60,8,33374.5,33324.5,33374.5
AriaFB-2,512,60,8,31288.7,31338.3,31338.3
AriaFB-4,512,60,8,26713.4,26763.2,26713.7
AriaFB-6,512,60,8,-1.0,-1.0,-1.0
AriaFB-1,512,70,8,33333.3,33286.2,33286.2
AriaFB-2,512,70,8,31147.7,31098.4,31052.7
AriaFB-4,512,70,8,26223.5,26175.6,26225.0
AriaFB-6,512,70,8,-1.0,-1.0,-1.0
AriaFB-1,512,80,8,33340.3,33377.2,33377.4
AriaFB-2,512,80,8,30937.9,30986.0,30987.6
AriaFB-4,512,80,8,25721.5,25671.9,25721.6
AriaFB-6,512,80,8,-1.0,-1.0,-1.0
AriaFB-1,512,90,8,33429.6,33375.3,33429.5
AriaFB-2,512,90,8,30794.9,30795.2,30797.1
AriaFB-4,512,90,8,25523.2,25523.2,25523.4
AriaFB-6,512,90,8,-1.0,-1.0,-1.0
AriaFB-1,512,100,8,33230.0,33329.5,33280.0
AriaFB-2,512,100,8,30590.9,30546.6,30592.4
AriaFB-4,512,100,8,24921.7,24921.7,24921.7
AriaFB-6,512,100,8,-1.0,-1.0,-1.0
AriaFB-1,1024,0,8,34974.3,35023.9,35024.5
AriaFB-2,1024,0,8,34625.9,34576.1,34675.6
AriaFB-4,1024,0,8,33332.2,33232.4,33232.4
AriaFB-6,1024,0,8,-1.0,-1.0,-1.0
AriaFB-1,1024,10,8,35176.5,35076.8,35078.4
AriaFB-2,1024,10,8,34529.7,34529.7,34579.5
AriaFB-4,1024,10,8,32887.7,32887.7,32837.8
AriaFB-6,1024,10,8,-1.0,-1.0,-1.0
AriaFB-1,1024,20,8,35019.4,35069.2,35069.1
AriaFB-2,1024,20,8,34322.2,34322.7,34322.7
AriaFB-4,1024,20,8,32483.6,32384.1,32433.9
AriaFB-6,1024,20,8,-1.0,-1.0,-1.0
AriaFB-1,1024,30,8,35073.2,35173.0,35023.3
AriaFB-2,1024,30,8,34226.7,34226.6,34226.8
AriaFB-4,1024,30,8,31940.2,31940.4,31990.4
AriaFB-6,1024,30,8,-1.0,-1.0,-1.0
AriaFB-1,1024,40,8,35124.4,35024.3,35024.3
AriaFB-2,1024,40,8,34029.4,33979.4,34079.3
AriaFB-4,1024,40,8,31496.4,31545.5,31496.3
AriaFB-6,1024,40,8,-1.0,-1.0,-1.0
AriaFB-1,1024,50,8,34929.5,34929.5,34979.4
AriaFB-2,1024,50,8,33933.6,33933.6,33933.6
AriaFB-4,1024,50,8,31148.3,31148.4,31098.5
AriaFB-6,1024,50,8,-1.0,-1.0,-1.0
AriaFB-1,1024,60,8,35064.4,35016.9,35064.6
AriaFB-2,1024,60,8,33822.6,33822.6,33822.6
AriaFB-4,1024,60,8,30791.5,30741.5,30841.5
AriaFB-6,1024,60,8,-1.0,-1.0,-1.0
AriaFB-1,1024,70,8,35076.8,34977.5,35027.1
AriaFB-2,1024,70,8,33585.5,33585.3,33635.1
AriaFB-4,1024,70,8,30452.5,30501.7,30651.0
AriaFB-6,1024,70,8,-1.0,-1.0,-1.0
AriaFB-1,1024,80,8,35118.0,35118.0,35166.2
AriaFB-2,1024,80,8,33677.0,33627.5,33627.3
AriaFB-4,1024,80,8,30145.6,30195.4,30195.4
AriaFB-6,1024,80,8,-1.0,-1.0,-1.0
AriaFB-1,1024,90,8,35089.4,35121.7,35127.0
AriaFB-2,1024,90,8,33480.9,33580.4,33530.5
AriaFB-4,1024,90,8,29753.1,29753.1,29803.6
AriaFB-6,1024,90,8,-1.0,-1.0,-1.0
AriaFB-1,1024,100,8,35021.6,34922.7,35071.3
AriaFB-2,1024,100,8,33331.5,33331.5,33380.9
AriaFB-4,1024,100,8,29650.3,29600.3,29550.6
AriaFB-6,1024,100,8,-1.0,-1.0,-1.0
AriaFB-1,1,0,12,9840.8,9860.0,9712.9
AriaFB-2,1,0,12,9855.2,9882.2,9846.3
AriaFB-4,1,0,12,9714.0,9715.1,9751.1
AriaFB-6,1,0,12,9058.4,9060.5,9102.7
AriaFB-1,1,10,12,9843.2,9666.4,9842.2
AriaFB-2,1,10,12,9850.5,9505.9,9846.2
AriaFB-4,1,10,12,9753.6,9751.4,9752.4
AriaFB-6,1,10,12,9101.0,9102.9,9057.8
AriaFB-1,1,20,12,9852.8,9725.0,9848.4
AriaFB-2,1,20,12,9852.9,9854.2,9854.1
AriaFB-4,1,20,12,9748.3,9752.2,9751.9
AriaFB-6,1,20,12,9060.6,9105.3,9052.3
AriaFB-1,1,30,12,9710.1,9803.0,9848.8
AriaFB-2,1,30,12,9855.5,9506.4,9852.0
AriaFB-4,1,30,12,9752.5,9748.8,9744.1
AriaFB-6,1,30,12,9059.2,9059.8,9102.4
AriaFB-1,1,40,12,9840.1,9840.8,9851.3
AriaFB-2,1,40,12,9854.1,9853.5,9856.1
AriaFB-4,1,40,12,9750.4,9752.1,9750.2
AriaFB-6,1,40,12,9060.5,9102.8,9101.2
AriaFB-1,1,50,12,9853.7,9662.3,9850.1
AriaFB-2,1,50,12,9822.9,9852.6,9856.4
AriaFB-4,1,50,12,9715.1,9752.5,9712.5
AriaFB-6,1,50,12,9061.3,9058.9,9062.0
AriaFB-1,1,60,12,9848.0,9848.1,9852.7
AriaFB-2,1,60,12,9853.0,9855.4,9509.0
AriaFB-4,1,60,12,9746.0,9753.0,9713.5
AriaFB-6,1,60,12,9061.1,9060.7,9060.5
AriaFB-1,1,70,12,9851.3,9840.7,9796.5
AriaFB-2,1,70,12,9852.8,9855.2,9849.8
AriaFB-4,1,70,12,9745.0,9751.7,9747.3
AriaFB-6,1,70,12,9060.4,9061.1,9060.3
AriaFB-1,1,80,12,9848.7,9725.7,9836.8
AriaFB-2,1,80,12,9855.6,9853.1,9853.7
AriaFB-4,1,80,12,9712.4,9752.0,9752.1
AriaFB-6,1,80,12,9060.4,9060.4,9058.9
AriaFB-1,1,90,12,9868.1,9605.2,9843.0
AriaFB-2,1,90,12,9852.7,9856.0,9856.0
AriaFB-4,1,90,12,9750.9,9748.4,9748.0
AriaFB-6,1,90,12,9061.2,9060.9,9058.4
AriaFB-1,1,100,12,9856.6,9396.7,9838.6
AriaFB-2,1,100,12,9855.6,9845.8,9854.2
AriaFB-4,1,100,12,9755.0,9752.6,9748.3
AriaFB-6,1,100,12,9161.4,9059.2,9059.4
AriaFB-1,2,0,12,12564.8,12557.1,12553.2
AriaFB-2,2,0,12,16234.8,16235.8,16242.3
AriaFB-4,2,0,12,16130.6,16115.3,16118.4
AriaFB-6,2,0,12,15315.0,15282.4,15309.9
AriaFB-1,2,10,12,12538.2,12549.1,12506.2
AriaFB-2,2,10,12,14670.2,14656.9,14627.3
AriaFB-4,2,10,12,14149.4,14184.1,14123.6
AriaFB-6,2,10,12,12785.8,12783.7,12746.2
AriaFB-1,2,20,12,12169.6,12545.8,12538.0
AriaFB-2,2,20,12,14131.5,14128.8,14110.1
AriaFB-4,2,20,12,13482.3,13479.4,13507.3
AriaFB-6,2,20,12,11732.5,11735.6,11726.5
AriaFB-1,2,30,12,12505.4,12530.1,12578.1
AriaFB-2,2,30,12,13688.2,13761.0,13752.8
AriaFB-4,2,30,12,13039.5,13033.8,13037.0
AriaFB-6,2,30,12,10959.1,10957.0,10987.0
AriaFB-1,2,40,12,12529.8,12525.6,12387.9
AriaFB-2,2,40,12,13505.2,13430.1,13465.7
AriaFB-4,2,40,12,12700.9,12726.9,12688.2
AriaFB-6,2,40,12,10452.6,10449.5,10452.8
AriaFB-1,2,50,12,12570.1,12372.1,12572.2
AriaFB-2,2,50,12,13356.1,13358.2,13353.4
AriaFB-4,2,50,12,12479.2,12487.7,12480.7
AriaFB-6,2,50,12,10098.4,10098.6,10099.9
AriaFB-1,2,60,12,12298.6,12493.3,12511.8
AriaFB-2,2,60,12,13086.3,13065.3,13062.6
AriaFB-4,2,60,12,12191.3,12195.7,12197.5
AriaFB-6,2,60,12,9751.6,9756.8,9747.8
AriaFB-1,2,70,12,12532.3,12298.8,12528.3
AriaFB-2,2,70,12,12945.6,12956.8,12833.4
AriaFB-4,2,70,12,12056.7,12073.3,12052.9
AriaFB-6,2,70,12,9459.5,9454.5,9458.2
AriaFB-1,2,80,12,12516.2,12517.4,12509.1
AriaFB-2,2,80,12,12796.5,12791.8,12787.1
AriaFB-4,2,80,12,11943.0,11889.2,11934.9
AriaFB-6,2,80,12,9250.5,9215.6,9248.4
AriaFB-1,2,90,12,12604.2,12595.6,12602.2
AriaFB-2,2,90,12,12634.1,12780.7,12706.2
AriaFB-4,2,90,12,11875.0,11800.7,11881.6
AriaFB-6,2,90,12,9197.0,9159.8,9190.7
AriaFB-1,2,100,12,12580.4,12339.3,12576.8
AriaFB-2,2,100,12,12524.1,12642.2,12444.9
AriaFB-4,2,100,12,11794.0,11793.7,11761.3
AriaFB-6,2,100,12,9057.8,9089.5,9055.5
AriaFB-1,4,0,12,16005.7,15970.2,15966.0
AriaFB-2,4,0,12,19528.4,19516.3,19870.8
AriaFB-4,4,0,12,24260.0,24246.4,24247.5
AriaFB-6,4,0,12,23570.0,23580.5,23481.5
AriaFB-1,4,10,12,15726.0,15962.6,15972.8
AriaFB-2,4,10,12,18538.2,18534.4,18321.4
AriaFB-4,4,10,12,21086.9,21091.7,21041.7
AriaFB-6,4,10,12,19300.4,19391.5,19343.0
AriaFB-1,4,20,12,15768.0,15989.6,15950.1
AriaFB-2,4,20,12,18066.9,18081.9,18067.3
AriaFB-4,4,20,12,19771.7,19767.3,19790.9
AriaFB-6,4,20,12,17227.8,17260.9,17249.9
AriaFB-1,4,30,12,15996.1,15990.2,15770.4
AriaFB-2,4,30,12,17522.9,17689.9,17707.5
AriaFB-4,4,30,12,18784.5,18784.7,18733.3
AriaFB-6,4,30,12,15734.9,15740.4,15734.3
AriaFB-1,4,40,12,16019.3,16019.3,16014.0
AriaFB-2,4,40,12,17463.8,17288.3,17261.4
AriaFB-4,4,40,12,18056.4,18020.7,18040.8
AriaFB-6,4,40,12,14647.2,14649.6,14652.3
AriaFB-1,4,50,12,15795.4,15580.4,15771.8
AriaFB-2,4,50,12,17103.6,17234.3,17245.1
AriaFB-4,4,50,12,17428.5,17468.1,17460.2
AriaFB-6,4,50,12,13753.2,13748.9,13711.8
AriaFB-1,4,60,12,15932.6,15955.5,15464.5
