node,threads,scale_factor,cross_warehouse,tput_1,tput_2,tput_3,tput,tp_1,tp_2,tp_3
8,4,16,20,965875,929328,948686,947963
8,4,16,40,718888,728384,721120,722797.3333
8,4,16,60,581410,565552,570562,572508
8,4,16,80,495578,483981,487736,489098.3333
8,4,16,100,419109,417108,415996,417404.3333
8,4,32,0,1.16E+06,1.16E+06,1.15E+06,1.15E+06
8,4,32,20,784888,785721,779951,783520
8,4,32,40,619546,603186,607322,610018
8,4,32,60,490047,497305,492096,493149.3333
8,4,32,80,419239,422597,421844,421226.6667
8,4,32,100,359605,364405,354801,359603.6667
8,4,128,0,814146,806902,804826,808624.6667
8,4,128,20,583411,585436,610077,592974.6667
8,4,128,40,477147,469300,465311,470586
8,4,128,60,380265,390668,384869,385267.3333
8,4,128,80,334422,339847,330802,335023.6667
8,4,128,100,288932,286638,279747,285105.6667
8,4,256,0,501822,524376,524325,516841
8,4,256,20,401306,428579,404046,411310.3333
8,4,256,40,336434,317978,331609,328673.6667
8,4,256,60,287669,292952,304066,294895.6667
8,4,256,80,265910,286592,263135,271879
8,4,256,100,230907,222032,242052,231663.6667
8,8,1,0,746449,745124,745307,745626.6667
8,8,1,20,717833,722395,719985,720071
8,8,1,40,665464,660217,664054,663245
8,8,1,60,603694,606003,598216,602637.6667
8,8,1,80,559964,560320,555177,558487
8,8,1,100,552692,540109,535647,542816
8,8,2,0,1.59E+06,1.58E+06,1.59E+06,1.59E+06
8,8,2,20,1.30E+06,1.30E+06,1.28E+06,1.29E+06
