alg,clients,shards,threads,replica,tput
Janus,200,8,16,7,1322.9754483297
Janus,200,16,16,1,1606.2388865156333
Janus,200,16,16,3,1333.1129327331
Janus,200,16,16,5,1226.5020029528
Janus,200,16,16,7,1119.0651490123
Janus,200,32,16,1,1529.0016020656
Janus,200,32,16,3,1254.3609834167667
Janus,200,32,16,5,1137.0618301097331
Janus,200,64,16,1,1493.1664642590333
Janus,200,128,16,1,1490.1812148164
Janus,500,1,16,1,3415.3167097499995
Janus,500,1,16,3,3512.302367726
Janus,500,1,16,5,3255.5487181836666
Janus,500,1,16,7,3220.4433516906665
Janus,500,2,16,1,4103.021459995333
Janus,500,2,16,3,3854.651786743667
Janus,500,2,16,5,3723.6385283253335
Janus,500,2,16,7,3623.6578861666662
Janus,500,4,16,1,4294.580498046001
Janus,500,4,16,3,3900.709005666667
Janus,500,4,16,5,3791.816510916667
Janus,500,4,16,7,3629.748960350333
Janus,500,8,16,1,4268.483585586333
Janus,500,8,16,3,3713.391100304667
Janus,500,8,16,5,3454.1711260883335
Janus,500,8,16,7,3276.852639474333
Janus,500,16,16,1,4000.070036148
Janus,500,16,16,3,3370.785815643667
Janus,500,16,16,5,3103.037683486333
Janus,500,16,16,7,2838.6953265286666
Janus,500,32,16,1,3801.6165266400003
Janus,500,32,16,3,3148.560026268
Janus,500,32,16,5,2807.3532887946662
Janus,500,64,16,1,3827.1421952223336
Janus,500,128,16,1,3695.9918241923333
Janus,1000,1,16,1,5165.263323209
Janus,1000,1,16,3,5341.316388141
Janus,1000,1,16,5,5044.511370366334
Janus,1000,1,16,7,4968.538248311
Janus,1000,2,16,1,7405.809414912666
Janus,1000,2,16,3,7221.937734863666
Janus,1000,2,16,5,7004.010974420667
Janus,1000,2,16,7,6671.177438314667
Janus,1000,4,16,1,8583.160908477334
Janus,1000,4,16,3,7781.283583123
Janus,1000,4,16,5,7488.209607985001
Janus,1000,4,16,7,7134.281299263667
Janus,1000,8,16,1,8396.266239732666
Janus,1000,8,16,3,7488.070231753667
Janus,1000,8,16,5,6943.695213148666
Janus,1000,8,16,7,6538.683543197
Janus,1000,16,16,1,8034.503842580666
Janus,1000,16,16,3,6784.884079386
Janus,1000,16,16,5,6168.749703375334
Janus,1000,16,16,7,5647.417316332667
Janus,1000,32,16,1,7541.073306133
Janus,1000,32,16,3,6263.191352055666
Janus,1000,32,16,5,5659.05437533
Janus,1000,64,16,1,7420.351181056333
Janus,1000,128,16,1,7325.482209422999
Janus,2000,1,16,1,6386.9016754145
Janus,2000,1,16,3,6269.53657789
Janus,2000,1,16,5,5690.3057924545
Janus,2000,1,16,7,5552.205079895667
Janus,2000,2,16,1,10272.345057273335
Janus,2000,2,16,3,9411.733999018334
Janus,2000,2,16,5,9020.994218991
Janus,2000,2,16,7,8387.872769292333
Janus,2000,4,16,1,14226.130531029334
Janus,2000,4,16,3,13172.189491661666
Janus,2000,4,16,5,13084.537292052666
Janus,2000,4,16,7,12208.500197381667
Janus,2000,8,16,1,16461.552939508998
Janus,2000,8,16,3,14745.014079015333
Janus,2000,8,16,5,13806.732120377334
Janus,2000,8,16,7,13075.161722204668
Janus,2000,16,16,1,15992.415902406334
Janus,2000,16,16,3,13672.879744503
Janus,2000,16,16,5,12463.498876537667
Janus,2000,16,16,7,11037.891601270332
Janus,2000,32,16,1,15127.570411152332
Janus,2000,32,16,3,12226.129846150332
Janus,2000,32,16,5,9954.181857029665
Janus,2000,64,16,1,14602.771954967668
Janus,2000,128,16,1,13471.481985868666
Janus,4000,1,16,1,5983.186700198666
Janus,4000,1,16,3,6278.974119815
Janus,4000,1,16,5,5826.959180082001
Janus,4000,1,16,7,5703.226325066
Janus,4000,2,16,1,10545.185280409665
Janus,4000,2,16,3,10191.437854619
Janus,4000,2,16,5,9728.948142844667
Janus,4000,2,16,7,8915.287062755333
Janus,4000,4,16,1,16826.729820319666
Janus,4000,4,16,3,15303.779183316665
Janus,4000,4,16,5,15464.881862479333
Janus,4000,4,16,7,13656.061610848667
Janus,4000,8,16,1,24745.908935418996
Janus,4000,8,16,3,21289.981856940667
Janus,4000,8,16,5,19897.511269711667
Janus,4000,8,16,7,19342.980839516666
Janus,4000,16,16,1,25711.229865653335
Janus,4000,16,16,3,21937.407831004002
Janus,4000,16,16,5,19564.401236421003
Janus,4000,16,16,7,17391.549815169667
Janus,4000,32,16,1,24120.540203300665
Janus,4000,32,16,3,18964.424207841
Janus,4000,32,16,5,15831.296588671334
Janus,4000,64,16,1,22878.377744126003
Janus,4000,128,16,1,20546.505856732332
OCC,1,1,16,1,246.1503815065133
OCC,1,1,16,3,197.07433921439
OCC,1,1,16,5,185.7965692391367
OCC,1,1,16,7,166.19619350401334
OCC,1,2,16,1,258.12237478608
OCC,1,2,16,3,222.8723964605333
OCC,1,2,16,5,207.95820109273
OCC,1,2,16,7,178.27760515207999
OCC,1,4,16,1,236.29760991803664
OCC,1,4,16,3,224.78201463942332
OCC,1,4,16,5,211.87665423109001
OCC,1,4,16,7,206.65301111548
OCC,1,8,16,1,275.81577789028336
OCC,1,8,16,3,242.69130843513003
OCC,1,8,16,5,218.09676417363002
OCC,1,8,16,7,220.33579825617002
OCC,1,16,16,3,221.65222809827
OCC,1,16,16,5,224.77826019759667
OCC,1,16,16,7,206.777730529675
OCC,1,32,16,1,275.2945454323033
OCC,1,32,16,3,252.67439436228665
OCC,1,64,16,1,258.3196610361533
OCC,1,128,16,1,287.47340984109996
OCC,10,1,16,1,296.70992603383337
OCC,10,1,16,3,262.26325237999333
OCC,10,1,16,5,223.86590418574
OCC,10,1,16,7,197.42318669097335
OCC,10,2,16,1,362.4899201251
OCC,10,2,16,3,341.03405163990004
OCC,10,2,16,5,290.56924695256663
OCC,10,2,16,7,264.36646513333335
OCC,10,4,16,1,413.9571694520667
OCC,10,4,16,3,402.0754366441667
OCC,10,4,16,5,339.9108424829667
OCC,10,4,16,7,285.0218415724333
OCC,10,8,16,1,409.9749298483
OCC,10,8,16,3,450.8375881496
OCC,10,8,16,5,356.1204156254
OCC,10,8,16,7,309.74752035449995
OCC,10,16,16,1,417.8839730854666
OCC,10,16,16,3,418.2541056329
OCC,10,16,16,5,350.59262815796666
OCC,10,16,16,7,295.4434732047
OCC,10,32,16,1,460.92395654059993
OCC,10,32,16,3,441.66890519683335
OCC,10,64,16,1,463.05392646913333
OCC,10,128,16,1,483.4844994972
OCC,20,1,16,1,192.43941580637
OCC,20,1,16,3,201.94319178657668
OCC,20,1,16,5,174.53899165863666
OCC,20,1,16,7,138.67157211282998
OCC,20,2,16,1,239.2021124746867
OCC,20,2,16,3,245.05167970015668
OCC,20,2,16,5,234.10406855220666
OCC,20,2,16,7,189.65270605065334
OCC,20,4,16,1,263.9937375059
OCC,20,4,16,3,293.4823610222
OCC,20,4,16,5,242.68262305834332
OCC,20,4,16,7,198.40342600782
OCC,20,8,16,1,274.00214866117
OCC,20,8,16,3,324.4722900131333
OCC,20,8,16,5,266.1639667017633
OCC,20,8,16,7,220.11310556614333
OCC,20,16,16,1,266.13012263406
OCC,20,16,16,3,290.3301198033
OCC,20,16,16,5,248.26821774546337
OCC,20,16,16,7,211.09223727161
OCC,20,32,16,1,275.08943344437336
OCC,20,32,16,3,316.1259793748
OCC,20,64,16,1,302.2916553382
OCC,20,128,16,1,331.830469422
OCC,40,1,16,1,123.49382871193666
OCC,40,1,16,3,128.21756057151
OCC,40,1,16,5,110.35909432492001
OCC,40,1,16,7,97.69033292428666
OCC,40,2,16,1,137.70079428851332
OCC,40,2,16,3,165.30250991324667
OCC,40,2,16,5,143.62364743625002
OCC,40,2,16,7,123.28454698268332
OCC,40,4,16,1,160.53944060439667
OCC,40,4,16,3,170.41880542328
OCC,40,4,16,5,157.13423844209
OCC,40,4,16,7,131.27772341664667
OCC,40,8,16,1,164.87816199287
OCC,40,8,16,3,192.59898415900668
OCC,40,8,16,5,155.21462791732003
OCC,40,8,16,7,139.99087096353665
OCC,40,16,16,1,166.23040628464332
OCC,40,16,16,3,178.08298465283335
OCC,40,16,16,5,150.47392246847002
OCC,40,16,16,7,124.530497361915
OCC,40,32,16,1,163.19625339291667
OCC,40,32,16,3,188.16804334860998
OCC,40,64,16,1,174.10301018443667
OCC,40,128,16,1,181.63264018101003
OCC,80,1,16,1,58.2274434956
OCC,80,1,16,3,77.26300758909333
OCC,80,1,16,5,63.98411296660999
OCC,80,1,16,7,54.38922724615799
OCC,80,2,16,1,80.11608877549332
OCC,80,2,16,3,84.63027868211333
OCC,80,2,16,5,81.58326522871
OCC,80,2,16,7,72.50880879201
OCC,80,4,16,1,93.10575098204667
OCC,80,4,16,3,100.322163865777
OCC,80,4,16,5,82.46540986197333
OCC,80,4,16,7,73.75948145481267
OCC,80,8,16,1,92.19103462435332
OCC,80,8,16,3,105.92326829246333
OCC,80,8,16,5,88.92546112742667
OCC,80,8,16,7,84.84276073137
OCC,80,16,16,1,83.41014404653
OCC,80,16,16,3,100.88427250768001
OCC,80,16,16,5,85.98403525755667
OCC,80,16,16,7,80.19024889845
OCC,80,32,16,1,93.77763997075999
OCC,80,32,16,3,112.26315201175
OCC,80,64,16,1,91.65116472252664
OCC,80,128,16,1,99.09598200523668
OCC,100,1,16,1,63.40926100505666
OCC,100,1,16,3,99.60604573214334
OCC,100,1,16,5,80.88114278702666
OCC,100,1,16,7,68.66914235969666
OCC,100,2,16,1,200.18106533248
OCC,100,2,16,3,213.41501747825666
OCC,100,2,16,5,165.77925300417
OCC,100,2,16,7,155.96581819800667
OCC,100,4,16,1,457.82115127906667
OCC,100,4,16,3,450.4527254742334
OCC,100,4,16,5,438.47985287539996
OCC,100,4,16,7,397.951679759
OCC,100,8,16,1,764.1800027565665
OCC,100,8,16,3,741.2987263427667
OCC,100,8,16,5,725.3195014680333
OCC,100,8,16,7,704.0072075183999
OCC,100,16,16,1,884.5547350167334
OCC,100,16,16,3,866.0484380524
OCC,100,16,16,5,824.6451563147999
OCC,100,16,16,7,783.8744640863499
OCC,100,32,16,1,888.1073797408334
OCC,100,32,16,3,884.3575577720667
OCC,100,64,16,1,864.5525912682666
OCC,100,128,16,1,856.7799094232665
OCC,200,1,16,1,51.96613705528
OCC,200,1,16,3,57.424792277790004
OCC,200,1,16,5,45.331405030197004
OCC,200,1,16,7,39.62815515482566
OCC,200,2,16,1,152.88835689055
OCC,200,2,16,3,193.43816159172331
OCC,200,2,16,5,158.61026259969333
OCC,200,2,16,7,130.24130017827667
OCC,200,4,16,1,472.90462124656665
OCC,200,4,16,3,506.8087831597333
OCC,200,4,16,5,486.3582097281333
OCC,200,4,16,7,381.8689163821667
OCC,200,8,16,1,1145.4217441292
OCC,200,8,16,3,1178.9309973012334
OCC,200,8,16,5,1117.1416963269667
OCC,200,8,16,7,1036.1037819378666
OCC,200,16,16,1,1628.3049051036335
OCC,200,16,16,3,1622.8276194651664
OCC,200,16,16,5,1581.5759785194666
OCC,200,16,16,7,1536.3181594245998
OCC,200,32,16,1,1725.3859239924332
OCC,200,32,16,3,1721.6153401704003
OCC,200,64,16,1,1714.3941193626
OCC,200,128,16,1,1668.4662302881
OCC,500,1,16,1,25.954962965700002
OCC,500,1,16,3,23.819223555143964
OCC,500,1,16,5,17.358237086547
OCC,500,1,16,7,13.290389959744
OCC,500,2,16,1,96.42860247703668
OCC,500,2,16,3,93.72412325709
OCC,500,2,16,5,79.19326510269667
OCC,500,2,16,7,66.40063837018
OCC,500,4,16,1,314.26588720856665
OCC,500,4,16,3,293.9522308656333
OCC,500,4,16,5,290.6707682836
OCC,500,4,16,7,223.94071328611335
OCC,500,8,16,1,1023.8932000169334
OCC,500,8,16,3,1015.8299980223668
OCC,500,8,16,5,860.4821858573333
OCC,500,8,16,7,740.3106911576333
OCC,500,16,16,1,2456.507104478967
OCC,500,16,16,3,2653.0395849226666
OCC,500,16,16,5,2347.1007066499
OCC,500,16,16,7,1982.44678964265
OCC,500,32,16,1,4181.517327657333
OCC,500,32,16,3,4117.407090983666
OCC,500,64,16,1,4287.324123941334
OCC,500,128,16,1,4195.597961544333
OCC,1000,1,16,1,10.970501558217999
OCC,1000,1,16,3,10.421814511116999
OCC,1000,1,16,5,7.967401277994667
OCC,1000,1,16,7,7.634485077541001
OCC,1000,2,16,1,55.40881562175667
OCC,1000,2,16,3,52.01608758923666
OCC,1000,2,16,5,42.67330215490333
OCC,1000,2,16,7,32.99780014200667
OCC,1000,4,16,1,191.57308089806335
OCC,1000,4,16,3,183.41938070976335
OCC,1000,4,16,5,171.04383284181333
OCC,1000,4,16,7,135.7150169142
OCC,1000,8,16,1,633.5827172197334
OCC,1000,8,16,3,610.2484714645999
OCC,1000,8,16,5,519.3204867723999
OCC,1000,8,16,7,465.7347941789667
OCC,1000,16,16,1,1585.4478628412332
OCC,1000,16,16,3,1633.1670176866
OCC,1000,16,16,5,1395.4070200268
OCC,1000,16,16,7,1203.26599112555
OCC,1000,32,16,1,5117.884647818333
OCC,1000,32,16,3,5165.469715812334
OCC,1000,64,16,1,7884.969609434666
OCC,1000,128,16,1,7701.942619368
OCC,2000,1,16,1,7.7347106148946665
OCC,2000,1,16,3,6.2107954900383335
OCC,2000,1,16,5,5.350306096446666
OCC,2000,1,16,7,4.467921743715
OCC,2000,2,16,1,29.62784823754667
OCC,2000,2,16,3,25.086152243483998
OCC,2000,2,16,5,23.917796874451
OCC,2000,2,16,7,19.161236592514
OCC,2000,4,16,1,112.97239454000334
OCC,2000,4,16,3,113.24493429623
OCC,2000,4,16,5,97.95226595708
OCC,2000,4,16,7,76.13463427401
OCC,2000,8,16,1,368.26000648946666
OCC,2000,8,16,3,383.3421214983
OCC,2000,8,16,5,309.6332640942
OCC,2000,8,16,7,264.60815322286663
OCC,2000,16,16,3,1002.6316029994999
OCC,2000,16,16,5,840.1263401477667
OCC,2000,16,16,7,719.5174580327
OCC,2000,32,16,1,3137.5309988803333
OCC,2000,32,16,3,3042.094960150333
OCC,2000,64,16,1,8601.562376103668
OCC,2000,128,16,1,11447.420922309333
OCC,4000,1,16,1,5.146231683007334
OCC,4000,1,16,3,3.005195546998
OCC,4000,1,16,5,11.728133155107
OCC,4000,1,16,7,12.413745570461666
OCC,4000,2,16,1,18.496856591056332
OCC,4000,2,16,3,15.146004339639667
OCC,4000,2,16,5,14.4054867250453
OCC,4000,2,16,7,11.60541874163
OCC,4000,4,16,1,51.99179336472
OCC,4000,4,16,3,52.08501652817633
OCC,4000,4,16,5,49.791812972239995
OCC,4000,4,16,7,38.609037988236004
OCC,4000,8,16,1,208.39101415925666
OCC,4000,8,16,3,217.06531896357
OCC,4000,8,16,5,183.43957297030332
OCC,4000,8,16,7,150.3337197090767
OCC,4000,16,16,1,528.7549840256667
OCC,4000,16,16,3,557.96097025714
OCC,4000,16,16,5,472.61259843013664
OCC,4000,16,16,7,400.34303153794997
OCC,4000,32,16,3,1803.5858205923666
OCC,4000,64,16,1,4784.801009882333
OCC,4000,128,16,1,8191.723049838667
Tapir,1,1,16,1,331.9349215907333
Tapir,1,1,16,3,263.09815271465663
Tapir,1,1,16,5,237.61788431541
Tapir,1,1,16,7,237.8375020948067
Tapir,1,2,16,1,311.63570343556665
Tapir,1,2,16,3,273.13715411564334
Tapir,1,2,16,5,255.11815189085667
Tapir,1,2,16,7,253.44729965364502
Tapir,1,4,16,1,300.3733955102667
Tapir,1,4,16,3,268.79569727164
Tapir,1,4,16,5,266.06700439087666
Tapir,1,4,16,7,254.88130657805667
Tapir,1,8,16,1,343.2137831479667
Tapir,1,8,16,3,276.29622867343
Tapir,1,8,16,5,258.4176021424267
Tapir,1,8,16,7,250.44799137942334
Tapir,1,16,16,1,350.31713756773325
Tapir,1,16,16,3,274.7542233484433
Tapir,1,16,16,5,263.92194912183334
Tapir,1,16,16,7,254.29564001529002
Tapir,1,32,16,1,326.19703587969997
Tapir,1,32,16,3,297.8054009085
Tapir,1,32,16,7,247.91413267717
Tapir,1,64,16,1,355.8680005257
Tapir,1,128,16,1,391.4672921483
Tapir,10,1,16,1,731.9277732637333
Tapir,10,1,16,3,610.3065475034333
Tapir,10,1,16,5,526.4630898355333
Tapir,10,1,16,7,502.2861082329334
Tapir,10,2,16,1,836.7394812968
Tapir,10,2,16,3,698.1437838941666
Tapir,10,2,16,5,628.5081433079333
Tapir,10,2,16,7,621.1612812593501
Tapir,10,4,16,1,880.9079018374333
Tapir,10,4,16,3,777.5418562861668
Tapir,10,4,16,5,731.9686206627666
Tapir,10,4,16,7,704.4950575463666
Tapir,10,8,16,1,930.5105043044
Tapir,10,8,16,3,842.0660158859
Tapir,10,8,16,5,799.0694054690999
Tapir,10,8,16,7,769.1236106699333
Tapir,10,16,16,1,949.5671371703667
Tapir,10,16,16,3,881.7616476753666
Tapir,10,16,16,5,849.5939171509667
Tapir,10,16,16,7,830.5668139351001
Tapir,10,32,16,1,964.4047940454666
Tapir,10,32,16,3,906.4466249539
Tapir,10,32,16,7,887.2298836822
Tapir,10,64,16,1,990.4413394988666
Tapir,10,128,16,1,998.7741695853999
Tapir,20,1,16,1,639.5670117801334
Tapir,20,1,16,3,334.2059031638333
Tapir,20,1,16,5,266.8271865156467
Tapir,20,1,16,7,156.77934640409333
Tapir,20,2,16,1,750.4665430680334
Tapir,20,2,16,3,328.54831066869997
Tapir,20,2,16,5,273.3909642165667
Tapir,20,2,16,7,193.861776637785
Tapir,20,4,16,1,808.6489332806667
Tapir,20,4,16,3,347.2106375773
Tapir,20,4,16,5,302.5467924624
Tapir,20,4,16,7,218.42385103525336
Tapir,20,8,16,1,902.8465465645667
Tapir,20,8,16,3,360.5517826101
Tapir,20,8,16,5,320.8571371717
Tapir,20,8,16,7,237.2187388195
Tapir,20,16,16,1,940.0262379693
Tapir,20,16,16,3,375.9968072172333
Tapir,20,16,16,5,333.4798196527667
Tapir,20,16,16,7,244.55974599115
Tapir,20,32,16,1,978.1494155482666
Tapir,20,32,16,3,370.3091862457
Tapir,20,32,16,7,264.8757530185
Tapir,20,64,16,1,986.3104388103334
Tapir,20,128,16,1,1011.2678544344001
Tapir,40,1,16,1,316.84842239466667
Tapir,40,1,16,3,161.64187601696332
Tapir,40,1,16,5,150.15149781420666
Tapir,40,1,16,7,74.57151637756999
Tapir,40,2,16,1,322.4676051172333
Tapir,40,2,16,3,180.3538136850133
Tapir,40,2,16,5,144.22182255858664
Tapir,40,2,16,7,56.364313607495006
Tapir,40,4,16,1,328.58614214786667
Tapir,40,4,16,3,183.94717265814666
Tapir,40,4,16,5,164.35153475921666
Tapir,40,4,16,7,62.63445646397667
Tapir,40,8,16,1,356.2219868222667
Tapir,40,8,16,3,203.52519580626333
Tapir,40,8,16,5,176.35893805583666
Tapir,40,8,16,7,70.84211387356
Tapir,40,16,16,1,380.1696260048
Tapir,40,16,16,3,207.18648297279665
Tapir,40,16,16,5,188.80303658412666
Tapir,40,16,16,7,74.29012586194
Tapir,40,32,16,1,366.01891000463337
Tapir,40,32,16,3,233.3809547121
Tapir,40,32,16,7,84.90836908738
Tapir,40,64,16,1,408.0241832670333
Tapir,40,128,16,1,380.8259938819
Tapir,80,1,16,1,56.283023727759996
Tapir,80,1,16,3,57.32353844582334
Tapir,80,1,16,5,66.07641922180001
Tapir,80,1,16,7,32.187567168516665
Tapir,80,2,16,1,28.71386988596667
Tapir,80,2,16,3,51.55363816272666
Tapir,80,2,16,5,60.11058186954
Tapir,80,2,16,7,25.553539460535
Tapir,80,4,16,1,33.69810145071667
Tapir,80,4,16,3,47.86089228080667
Tapir,80,4,16,5,63.40554839101667
Tapir,80,4,16,7,24.544055078063337
Tapir,80,8,16,1,36.23240786275
Tapir,80,8,16,3,41.68012244303
Tapir,80,8,16,5,69.38677629157333
Tapir,80,8,16,7,26.768400335526668
Tapir,80,16,16,1,31.136502401909997
Tapir,80,16,16,3,45.01585929048
Tapir,80,16,16,5,67.34593558909334
Tapir,80,16,16,7,28.42377571871
Tapir,80,32,16,1,24.61493687287333
Tapir,80,32,16,3,45.637089091360004
Tapir,80,32,16,7,29.51720535654
Tapir,80,64,16,1,29.090061856890003
Tapir,80,128,16,1,25.882221517185
Tapir,100,1,16,1,122.32529678531334
Tapir,100,1,16,3,204.23660066692665
Tapir,100,1,16,5,189.99181636529667
Tapir,100,1,16,7,203.42500256445
Tapir,100,2,16,1,431.42530624956663
Tapir,100,2,16,3,468.5573228855667
Tapir,100,2,16,5,446.3467364132334
Tapir,100,2,16,7,412.3581601117333
Tapir,100,4,16,1,710.0224926809666
Tapir,100,4,16,3,687.9891993222333
Tapir,100,4,16,5,682.0595556161667
Tapir,100,4,16,7,653.2220548831666
Tapir,100,8,16,1,914.7562759212333
Tapir,100,8,16,3,885.6231407931
Tapir,100,8,16,5,835.0224852574667
Tapir,100,8,16,7,778.7712234553334
Tapir,100,16,16,1,889.6967397568
Tapir,100,16,16,3,872.8752954840334
Tapir,100,16,16,5,826.3371113703499
Tapir,100,16,16,7,783.2869658623
Tapir,100,32,16,1,929.7908851005
Tapir,100,32,16,3,835.0063711194333
Tapir,100,64,16,1,906.5385564622999
Tapir,100,128,16,1,870.4421440046
Tapir,200,1,16,1,25.065766631418995
Tapir,200,1,16,3,153.89957809223665
Tapir,200,1,16,5,129.99406991072001
Tapir,200,1,16,7,130.10090467222
Tapir,200,2,16,1,530.3858022823333
Tapir,200,2,16,3,438.0589136107333
Tapir,200,2,16,5,409.4488439867667
Tapir,200,2,16,7,372.2388295844
Tapir,200,4,16,1,1127.3272070124667
Tapir,200,4,16,3,981.5864625763
Tapir,200,4,16,5,894.0640883043334
Tapir,200,4,16,7,815.2611083656667
Tapir,200,8,16,1,1646.0633617726664
Tapir,200,8,16,3,1461.6506661627
Tapir,200,8,16,5,1316.8093013037999
Tapir,200,8,16,7,1182.0957097268001
Tapir,200,16,16,1,1783.4576921859
Tapir,200,16,16,3,1672.4729518337335
Tapir,200,16,16,5,1555.22136160695
Tapir,200,16,16,7,1433.0819540841667
Tapir,200,32,16,1,1769.9225113644
Tapir,200,32,16,3,1576.9850102754665
Tapir,200,64,16,1,1796.6182663703332
Tapir,200,128,16,1,1758.2716047422334
Tapir,500,1,16,1,3.29497081347
Tapir,500,1,16,3,25.9298609038
Tapir,500,1,16,5,25.3944513719
Tapir,500,1,16,7,22.878175409146667
Tapir,500,2,16,1,112.50230646019668
Tapir,500,2,16,3,115.09866189984
Tapir,500,2,16,5,99.21127008859999
Tapir,500,2,16,7,85.07766551119
Tapir,500,4,16,1,1045.8989097706665
Tapir,500,4,16,3,499.0912270605666
Tapir,500,4,16,5,409.0360382938
Tapir,500,4,16,7,368.9607104460333
Tapir,500,8,16,1,2857.94382142
Tapir,500,8,16,3,1693.6302299557
Tapir,500,8,16,5,1174.591625455
Tapir,500,8,16,7,864.9468572924001
Tapir,500,16,16,1,4000.959832461667
Tapir,500,16,16,3,2904.1947011166667
Tapir,500,16,16,5,2312.6719843532
Tapir,500,16,16,7,1908.7104158598333
Tapir,500,32,16,1,4263.9962283976665
Tapir,500,32,16,3,3707.793646132
Tapir,500,64,16,1,4420.753500685
Tapir,500,128,16,1,4394.269290000667
Tapir,1000,1,16,1,21.193855112178333
Tapir,1000,1,16,3,11.833790303442333
Tapir,1000,1,16,5,8.1946414356561
Tapir,1000,1,16,7,8.287400370791667
Tapir,1000,2,16,1,22.77173871645333
Tapir,1000,2,16,3,37.493149541196665
Tapir,1000,2,16,5,34.58355008962567
Tapir,1000,2,16,7,28.956275731693335
Tapir,1000,4,16,1,115.12042610433332
Tapir,1000,4,16,3,154.9017412299
Tapir,1000,4,16,5,112.41316558086667
Tapir,1000,4,16,7,87.10089720673334
Tapir,1000,8,16,1,2180.9327585396
Tapir,1000,8,16,3,766.8869625697001
Tapir,1000,8,16,5,477.9074817868
Tapir,1000,8,16,7,383.75142829046666
Tapir,1000,16,16,1,6035.909358176334
Tapir,1000,16,16,3,2882.0917169823333
Tapir,1000,16,16,5,1535.5564452146
Tapir,1000,16,16,7,946.1986787466667
Tapir,1000,32,16,1,7719.563953140333
Tapir,1000,32,16,3,5141.665005795666
Tapir,1000,64,16,1,8203.796455079666
Tapir,1000,128,16,1,7976.360606716334
Tapir,2000,1,16,1,10.005331684033335
Tapir,2000,1,16,3,4.76867420732
Tapir,2000,1,16,5,4.943476296136667
Tapir,2000,1,16,7,4.389487554156667
Tapir,2000,2,16,1,35.458501583979334
Tapir,2000,2,16,3,17.484402661916032
Tapir,2000,2,16,5,11.0509381997
Tapir,2000,2,16,7,11.3502061132
Tapir,2000,4,16,1,39.810705648648
Tapir,2000,4,16,3,71.556997314977
Tapir,2000,4,16,5,72.34808748782866
Tapir,2000,4,16,7,63.94481232349667
Tapir,2000,8,16,1,173.97586646616665
Tapir,2000,8,16,3,253.54401916716665
Tapir,2000,8,16,5,205.93916391743332
Tapir,2000,8,16,7,171.98869991799998
Tapir,2000,16,16,1,3649.1674509553336
Tapir,2000,16,16,3,1092.5339394189666
Tapir,2000,16,16,5,731.8243513135001
Tapir,2000,16,16,7,491.04580375333336
Tapir,2000,32,16,1,11829.485363936
Tapir,2000,32,16,3,4940.389413131
Tapir,2000,64,16,1,14025.189839352666
Tapir,2000,128,16,1,12611.914439408334
Tapir,4000,1,16,1,9.517067814403333
Tapir,4000,1,16,3,3.4642977017863337
Tapir,4000,1,16,5,2.537671970786
Tapir,4000,1,16,7,1.5683313909036667
